t [s] || setpoint level [cm] || tank level [cm] || initial flow u0 [ml.s^-1] || command PI (du) [ml.s^-1]
0.000000E+0	0.000000E+0	1.095719E+0	30.000000E+0	0.000000E+0
100.000000E-3	0.000000E+0	1.095719E+0	30.000000E+0	0.000000E+0
200.000000E-3	0.000000E+0	1.095719E+0	30.000000E+0	0.000000E+0
300.000000E-3	0.000000E+0	1.095719E+0	30.000000E+0	0.000000E+0
400.000000E-3	0.000000E+0	1.078528E+0	30.000000E+0	0.000000E+0
500.000000E-3	0.000000E+0	1.112910E+0	30.000000E+0	0.000000E+0
600.000000E-3	0.000000E+0	1.112910E+0	30.000000E+0	0.000000E+0
700.000000E-3	0.000000E+0	1.095719E+0	30.000000E+0	0.000000E+0
800.000000E-3	0.000000E+0	1.078528E+0	30.000000E+0	0.000000E+0
900.000000E-3	0.000000E+0	1.095719E+0	30.000000E+0	0.000000E+0
1.000000E+0	0.000000E+0	1.095719E+0	30.000000E+0	0.000000E+0
1.100000E+0	0.000000E+0	1.164482E+0	30.000000E+0	0.000000E+0
1.200000E+0	0.000000E+0	1.112910E+0	30.000000E+0	0.000000E+0
1.300000E+0	0.000000E+0	1.130100E+0	30.000000E+0	0.000000E+0
1.400000E+0	0.000000E+0	1.112910E+0	30.000000E+0	0.000000E+0
1.500000E+0	0.000000E+0	1.078528E+0	30.000000E+0	0.000000E+0
1.600000E+0	0.000000E+0	1.336388E+0	30.000000E+0	0.000000E+0
1.700000E+0	0.000000E+0	1.491104E+0	30.000000E+0	0.000000E+0
1.800000E+0	0.000000E+0	1.405151E+0	30.000000E+0	0.000000E+0
1.900000E+0	0.000000E+0	1.422341E+0	30.000000E+0	0.000000E+0
2.000000E+0	0.000000E+0	1.353579E+0	30.000000E+0	0.000000E+0
2.100000E+0	0.000000E+0	1.405151E+0	30.000000E+0	0.000000E+0
2.200000E+0	0.000000E+0	1.577057E+0	30.000000E+0	0.000000E+0
2.300000E+0	0.000000E+0	1.559866E+0	30.000000E+0	0.000000E+0
2.400000E+0	0.000000E+0	1.611438E+0	30.000000E+0	0.000000E+0
2.500000E+0	0.000000E+0	1.680201E+0	30.000000E+0	0.000000E+0
2.600000E+0	0.000000E+0	1.697391E+0	30.000000E+0	0.000000E+0
2.700000E+0	0.000000E+0	1.783344E+0	30.000000E+0	0.000000E+0
2.800000E+0	0.000000E+0	1.903679E+0	30.000000E+0	0.000000E+0
2.900000E+0	0.000000E+0	1.852107E+0	30.000000E+0	0.000000E+0
3.000000E+0	0.000000E+0	1.834916E+0	30.000000E+0	0.000000E+0
3.100000E+0	0.000000E+0	1.972441E+0	30.000000E+0	0.000000E+0
3.200000E+0	0.000000E+0	2.058395E+0	30.000000E+0	0.000000E+0
3.300000E+0	0.000000E+0	1.852107E+0	30.000000E+0	0.000000E+0
3.400000E+0	0.000000E+0	1.972441E+0	30.000000E+0	0.000000E+0
3.500000E+0	0.000000E+0	2.230301E+0	30.000000E+0	0.000000E+0
3.600000E+0	0.000000E+0	2.058395E+0	30.000000E+0	0.000000E+0
3.700000E+0	0.000000E+0	2.006823E+0	30.000000E+0	0.000000E+0
3.800000E+0	0.000000E+0	2.161538E+0	30.000000E+0	0.000000E+0
3.900000E+0	0.000000E+0	2.299064E+0	30.000000E+0	0.000000E+0
4.000000E+0	0.000000E+0	2.178729E+0	30.000000E+0	0.000000E+0
4.100000E+0	0.000000E+0	2.264682E+0	30.000000E+0	0.000000E+0
4.200000E+0	0.000000E+0	2.316254E+0	30.000000E+0	0.000000E+0
4.300000E+0	0.000000E+0	2.402207E+0	30.000000E+0	0.000000E+0
4.400000E+0	0.000000E+0	2.247492E+0	30.000000E+0	0.000000E+0
